Customer ID,Date,Account ID,Invoice/CM #,Debit Amnt,Credit Amnt,Account Description,Sales Rep ID,Sales Rep Name
,,,Total,   ,   ,,,
REES,2/14/11,30810,22104,,55.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
RETWC,1/16/18,30810,32674,,518.00,Sales - Snow - Spreading,SNOW/TOM,SNOW/TOM
RETWC,2/5/18,30810,32873,,518.00,Sales - Snow - Spreading,SNOW/TOM,SNOW/TOM
RETWC,11/27/18,30810,34141,,"1,813.00",Sales - Snow - Spreading,SNOW/TOM,SNOW/TOM
RETWC,1/14/19,30810,34355,,"1,554.00",Sales - Snow - Spreading,SNOW/TOM,SNOW/TOM
RETWC,1/21/19,30810,34491,,"1,036.00",Sales - Snow - Spreading,SNOW/TOM,SNOW/TOM
RETWC,1/24/19,30810,34503,,777.00,Sales - Snow - Spreading,SNOW/TOM,SNOW/TOM
RETWC,2/8/19,30810,34654,,"1,554.00",Sales - Snow - Spreading,SNOW/TOM,SNOW/TOM
RETWC,2/18/19,30810,34804,,518.00,Sales - Snow - Spreading,SNOW/TOM,SNOW/TOM
RETWC,2/19/19,30810,34809,,518.00,Sales - Snow - Spreading,SNOW/TOM,SNOW/TOM
RETWC,2/21/19,30810,34957,,518.00,Sales - Snow - Spreading,SNOW/TOM,SNOW/TOM
RETWC,2/27/19,30810,35043,,518.00,Sales - Snow - Spreading,SNOW/TOM,SNOW/TOM
RETWC,3/4/19,30810,35145,,518.00,Sales - Snow - Spreading,SNOW/TOM,SNOW/TOM
RETWC,12/18/19,30810,36276,,"1,036.00",Sales - Snow - Spreading,TOM,THOMAS J. BUNKER
RETWC,12/18/19,30810,36281,,259.00,Sales - Snow - Spreading,TOM,THOMAS J. BUNKER
RETWC,1/13/20,30810,36453,,"1,554.00",Sales - Snow - Spreading,TOM,THOMAS J. BUNKER
RETWC,1/20/20,30810,36536,,"1,036.00",Sales - Snow - Spreading,TOM,THOMAS J. BUNKER
RETWC,1/27/20,30810,36655,,777.00,Sales - Snow - Spreading,TOM,THOMAS J. BUNKER
RETWC,1/29/20,30810,36731,,518.00,Sales - Snow - Spreading,TOM,THOMAS J. BUNKER
RETWC,2/3/20,30810,36817,,518.00,Sales - Snow - Spreading,TOM,THOMAS J. BUNKER
RETWC,2/7/20,30810,36891,,518.00,Sales - Snow - Spreading,TOM,THOMAS J. BUNKER
RETWC,2/14/20,30810,36969,,"1,036.00",Sales - Snow - Spreading,TOM,THOMAS J. BUNKER
RETWC,12/30/20,30810,37972,,518.00,Sales - Snow - Spreading,SNOW/TOM,SNOW/TOM
RETWC,1/5/21,30810,38035,,"1,036.00",Sales - Snow - Spreading,SNOW/TOM,SNOW/TOM
RETWC,1/19/21,30810,38127,,"1,036.00",Sales - Snow - Spreading,TOM,THOMAS J. BUNKER
RETWC,1/28/21,30810,38204,,"1,036.00",Sales - Snow - Spreading,SNOW/TOM,SNOW/TOM
RETWC,2/11/21,30810,38292,,"3,108.00",Sales - Snow - Spreading,TOM,THOMAS J. BUNKER
RETWC,2/18/21,30810,38369,,777.00,Sales - Snow - Spreading,TOM,THOMAS J. BUNKER
SECO,12/20/13,30810,26914,,85.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
SECO,12/27/13,30810,26975,,85.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
SECO,1/7/14,30810,27139,,85.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
SECO,2/4/14,30810,27273,,85.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
SECO,2/7/14,30810,27347,,85.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
SECO,2/10/14,30810,27410,,85.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
SECO,3/10/14,30810,27524,,170.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
SHOJ,2/7/20,30810,36893,,585.00,Sales - Snow - Spreading,,
SOLIP,12/19/19,30810,36330,,110.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
SOLIP,12/20/19,30810,36399,,110.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
SOLIP,1/16/20,30810,36504,,220.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
SOLIP,1/21/20,30810,36582,,220.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
SOLIP,1/27/20,30810,36701,,110.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
SOLIP,1/29/20,30810,36776,,110.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
SOLIP,2/3/20,30810,36861,,110.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
SOLIP,2/7/20,30810,36938,,110.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
SOLIP,2/17/20,30810,37015,,220.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
SOLIP,1/8/21,30810,38087,,110.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
SOLIP,2/15/21,30810,38338,,110.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
SOLIP,2/23/21,30810,38415,,110.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STATELINE,1/8/10,30810,18935,,638.75,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STATELINE,2/9/10,30810,19250,,547.50,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STATELINE,2/16/10,30810,19303,,365.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STATELINE,2/22/10,30810,19394,,365.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STATELINE,12/14/10,30810,21438,,182.50,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STATELINE,12/16/10,30810,21477,,205.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STATELINE,1/17/11,30810,21733,,650.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STATELINE,1/18/11,30810,21780,,365.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STATELINE,1/21/11,30810,21825,,365.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STATELINE,2/1/11,30810,21965,,365.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STATELINE,2/3/11,30810,22054,,365.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STATELINE,2/28/11,30810,22237,,365.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STATELINE,1/13/12,30810,24114,,365.00,Sales - Snow - Spreading,TOM,THOMAS J. BUNKER
STATELINE,12/26/12,30810,25185,,558.75,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STATELINE,1/7/13,30810,25267,,540.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STATELINE,1/30/13,30810,25359,,365.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STATELINE,2/25/13,30810,25563,,365.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STATELINE,2/28/13,30810,25682,,365.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STATELINE,12/10/13,30810,26731,,365.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STATELINE,12/20/13,30810,26882,,365.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STATELINE,12/27/13,30810,26940,,912.50,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STATELINE,1/7/14,30810,27103,,365.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STATELINE,2/4/14,30810,27234,,730.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STATELINE,3/10/14,30810,27482,,730.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STATELINE,12/24/14,30810,28414,,365.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STATELINE,1/12/15,30810,28492,,730.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STATELINE,1/14/15,30810,28554,,365.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STATELINE,2/3/15,30810,28644,,365.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STATELINE,2/6/15,30810,28708,,365.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STATELINE,2/18/15,30810,28790,,365.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STATELINE,3/2/15,30810,28946,,365.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STATELINE,12/31/15,30810,29918,,"1,277.50",Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STATELINE,1/25/16,30810,30029,,365.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STATELINE,1/28/16,30810,30090,,365.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STATELINE,1/29/16,30810,30151,,365.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STATELINE,2/29/16,30810,29918CM,0.02,,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STATELINE,12/22/16,30810,31268,,365.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STATELINE,1/10/17,30810,31350,,365.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STATELINE,1/23/17,30810,31422,,365.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STATELINE,12/27/17,30810,32533,,365.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STATELINE,12/29/17,30810,32584,,365.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STATELINE,1/12/18,30810,32699,,365.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STATELINE,1/17/18,30810,32776,,365.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STATELINE,2/5/18,30810,32889,,365.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STATELINE,2/21/18,30810,33021,,730.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STATELINE,2/26/18,30810,33078,,365.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STATELINE,11/15/18,30810,34080,,456.25,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STATELINE,11/30/18,30810,34191,,365.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STATELINE,12/7/18,30810,34260,,365.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STATELINE,1/14/19,30810,34374,,365.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STATELINE,1/21/19,30810,34440,,365.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STATELINE,1/25/19,30810,34524,,730.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STATELINE,2/9/19,30810,34674,,"1,460.00",Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STATELINE,2/14/19,30810,34767,,365.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STATELINE,2/19/19,30810,34895,,365.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STATELINE,2/21/19,30810,34975,,365.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STATELINE,2/27/19,30810,35061,,365.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STATELINE,3/5/19,30810,35164,,365.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STATELINE,10/31/19,30810,36033,,365.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STATELINE,11/15/19,30810,36129,,365.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STATELINE,12/19/19,30810,36301,,365.00,Sales - Snow - Spreading,TOM,THOMAS J. BUNKER
STATELINE,1/16/20,30810,36475,,730.00,Sales - Snow - Spreading,TOM,THOMAS J. BUNKER
STATELINE,1/21/20,30810,36553,,730.00,Sales - Snow - Spreading,TOM,THOMAS J. BUNKER
STATELINE,1/27/20,30810,36671,,365.00,Sales - Snow - Spreading,TOM,THOMAS J. BUNKER
STATELINE,1/29/20,30810,36747,,365.00,Sales - Snow - Spreading,TOM,THOMAS J. BUNKER
STATELINE,2/3/20,30810,36832,,730.00,Sales - Snow - Spreading,TOM,THOMAS J. BUNKER
STATELINE,2/7/20,30810,36909,,365.00,Sales - Snow - Spreading,TOM,THOMAS J. BUNKER
STATELINE,2/17/20,30810,36986,,730.00,Sales - Snow - Spreading,TOM,THOMAS J. BUNKER
STATELINE,12/30/20,30810,37984,,365.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STATELINE,1/8/21,30810,38058,,365.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STATELINE,1/21/21,30810,38146,,730.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STATELINE,2/1/21,30810,38228,,730.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STATELINE,2/15/21,30810,38308,,730.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STATELINE,2/23/21,30810,38385,,365.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STGE,1/4/10,30810,18867,,90.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STGE,2/8/10,30810,19170,,90.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STGE,2/22/10,30810,19433,,90.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STGE,1/12/11,30810,21608,,90.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STGE,1/17/11,30810,21757,,90.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STGE,1/21/11,30810,21866,,90.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STGE,12/26/12,30810,25227,,90.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STGE,1/30/13,30810,25407,,90.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STGE,2/28/13,30810,25729,,90.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STGE,12/10/13,30810,26772,,90.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STGE,12/16/13,30810,26844,,90.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STGE,12/27/13,30810,26985,,90.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STGE,1/7/14,30810,27152,,90.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STGE,2/4/14,30810,27284,,90.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STGE,2/7/14,30810,27358,,90.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STGE,3/10/14,30810,27536,,180.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STGE,1/12/15,30810,28538,,180.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STGE,2/3/15,30810,28690,,90.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STGE,3/2/15,30810,28995,,90.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STGE,1/25/16,30810,30073,,90.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STGE,12/22/16,30810,31306,,90.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STGE,1/10/17,30810,31390,,90.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STGE,1/23/17,30810,31460,,270.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STGE,3/22/17,30810,31569,,90.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STGE,12/27/17,30810,32569,,90.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STGE,1/15/18,30810,32760,,90.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STGE,11/30/18,30810,34234,,90.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STGE,1/14/19,30810,34419,,90.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STGE,1/21/19,30810,34486,,90.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STGE,2/9/19,30810,34726,,270.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STGE,2/18/19,30810,34879,,90.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STGE,2/19/19,30810,34948,,90.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STGE,2/21/19,30810,35028,,90.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STGE,3/5/19,30810,35217,,90.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STGE,12/20/19,30810,36423,,90.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STGE,1/16/20,30810,36528,,180.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STGE,1/29/20,30810,36801,,90.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STGE,1/8/21,30810,38112,,90.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STGE,1/21/21,30810,38197,,90.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STGE,2/15/21,30810,38362,,90.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STGE,2/23/21,30810,38439,,90.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STPH,2/25/13,30810,25446,,150.00,Sales - Snow - Spreading,SNOW/TOM,SNOW/TOM
STPH,2/27/13,30810,25492,,150.00,Sales - Snow - Spreading,SNOW/TOM,SNOW/TOM
STPH,3/25/13,30810,25757,,150.00,Sales - Snow - Spreading,SNOW/TOM,SNOW/TOM
STPH,12/9/13,30810,26686,,150.00,Sales - Snow - Spreading,TOM,THOMAS J. BUNKER
STPH,12/23/13,30810,26854,,150.00,Sales - Snow - Spreading,SNOW/TOM,SNOW/TOM
STPH,1/6/14,30810,26999,,150.00,Sales - Snow - Spreading,SNOW/TOM,SNOW/TOM
STPH,2/3/14,30810,27199,,150.00,Sales - Snow - Spreading,SNOW/TOM,SNOW/TOM
STPH,2/6/14,30810,27213,,150.00,Sales - Snow - Spreading,SNOW/TOM,SNOW/TOM
STPH,3/3/14,30810,27456,,450.00,Sales - Snow - Spreading,SNOW/TOM,SNOW/TOM
STPH,12/19/14,30810,28391,,150.00,Sales - Snow - Spreading,SNOW/TOM,SNOW/TOM
STPH,1/5/15,30810,28472,,300.00,Sales - Snow - Spreading,SNOW/TOM,SNOW/TOM
STPH,2/2/15,30810,28610,,150.00,Sales - Snow - Spreading,SNOW/TOM,SNOW/TOM
STPH,2/17/15,30810,28761,,150.00,Sales - Snow - Spreading,SNOW/TOM,SNOW/TOM
STPH,3/2/15,30810,28899,,150.00,Sales - Snow - Spreading,SNOW/TOM,SNOW/TOM
STPH,11/30/15,30810,29782,,150.00,Sales - Snow - Spreading,SNOW/TOM,SNOW/TOM
STPH,12/30/15,30810,29890,,450.00,Sales - Snow - Spreading,SNOW/TOM,SNOW/TOM
STPH,1/18/16,30810,29981,,150.00,Sales - Snow - Spreading,SNOW/TOM,SNOW/TOM
STPH,1/20/16,30810,29991,,150.00,Sales - Snow - Spreading,SNOW/TOM,SNOW/TOM
STPH,1/22/16,30810,30005,,150.00,Sales - Snow - Spreading,SNOW/TOM,SNOW/TOM
STPH,12/19/16,30810,31235,,300.00,Sales - Snow - Spreading,SNOW/TOM,SNOW/TOM
STPH,1/5/17,30810,31331,,150.00,Sales - Snow - Spreading,SNOW/TOM,SNOW/TOM
STPH,1/17/17,30810,31405,,300.00,Sales - Snow - Spreading,SNOW/TOM,SNOW/TOM
STPH,12/27/17,30810,32512,,150.00,Sales - Snow - Spreading,SNOW/TOM,SNOW/TOM
STPH,12/27/17,30810,32518,,150.00,Sales - Snow - Spreading,SNOW/TOM,SNOW/TOM
STPH,1/8/18,30810,32628,,150.00,Sales - Snow - Spreading,SNOW/TOM,SNOW/TOM
STPH,1/12/18,30810,32666,,150.00,Sales - Snow - Spreading,SNOW/TOM,SNOW/TOM
STPH,1/16/18,30810,32673,,150.00,Sales - Snow - Spreading,SNOW/TOM,SNOW/TOM
STPH,1/16/18,30810,32681,,150.00,Sales - Snow - Spreading,SNOW/TOM,SNOW/TOM
STPH,1/23/18,30810,32818,,150.00,Sales - Snow - Spreading,SNOW/TOM,SNOW/TOM
STPH,11/27/18,30810,34131,,150.00,Sales - Snow - Spreading,SNOW/TOM,SNOW/TOM
STPH,1/14/19,30810,34353,,150.00,Sales - Snow - Spreading,SNOW/TOM,SNOW/TOM
STPH,1/24/19,30810,34501,,225.00,Sales - Snow - Spreading,SNOW/TOM,SNOW/TOM
STPH,2/8/19,30810,34652,,150.00,Sales - Snow - Spreading,SNOW/TOM,SNOW/TOM
STPH,2/9/19,30810,34656,,150.00,Sales - Snow - Spreading,SNOW/TOM,SNOW/TOM
STPH,2/21/19,30810,34955,,150.00,Sales - Snow - Spreading,SNOW/TOM,SNOW/TOM
STPH,3/4/19,30810,35144,,150.00,Sales - Snow - Spreading,SNOW/TOM,SNOW/TOM
STPH,12/18/19,30810,36274,,150.00,Sales - Snow - Spreading,SNOW/TOM,SNOW/TOM
STPH,1/13/20,30810,36451,,300.00,Sales - Snow - Spreading,SNOW/TOM,SNOW/TOM
STPH,1/20/20,30810,36534,,300.00,Sales - Snow - Spreading,SNOW/TOM,SNOW/TOM
STPH,1/29/20,30810,36729,,150.00,Sales - Snow - Spreading,SNOW/TOM,SNOW/TOM
STPH,2/7/20,30810,36889,,150.00,Sales - Snow - Spreading,SNOW/TOM,SNOW/TOM
STPH,2/14/20,30810,36967,,150.00,Sales - Snow - Spreading,SNOW/TOM,SNOW/TOM
STPH,1/7/21,30810,38038,,300.00,Sales - Snow - Spreading,SNOW/TOM,SNOW/TOM
STPH,2/11/21,30810,38290,,150.00,Sales - Snow - Spreading,SNOW/TOM,SNOW/TOM
STPH,2/18/21,30810,38367,,300.00,Sales - Snow - Spreading,SNOW/TOM,SNOW/TOM
STRATT,12/16/10,30810,21427,,182.00,Sales - Snow - Spreading,SNOW/JEFF,SNOW/JEFF
STRATT,1/13/11,30810,21637,,182.00,Sales - Snow - Spreading,SNOW/JEFF,SNOW/JEFF
STRATT,1/21/11,30810,21718,,182.00,Sales - Snow - Spreading,SNOW/JEFF,SNOW/JEFF
STRATT,2/1/11,30810,21917,,182.00,Sales - Snow - Spreading,SNOW/JEFF,SNOW/JEFF
STRATT,2/3/11,30810,21950,,182.00,Sales - Snow - Spreading,SNOW/JEFF,SNOW/JEFF
STRATT,2/14/11,30810,22041,,182.00,Sales - Snow - Spreading,SNOW/JEFF,SNOW/JEFF
STRATT,2/28/11,30810,22196,,182.00,Sales - Snow - Spreading,SNOW/JEFF,SNOW/JEFF
STUDB,2/15/21,30810,38340,,35.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
STUDB,2/23/21,30810,38417,,105.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
SUD,1/4/10,30810,18872,,45.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
SUD,1/8/10,30810,18928,,78.75,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
SUD,2/1/10,30810,19036,,65.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
SUD,2/9/10,30810,19238,,90.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
SUD,2/16/10,30810,19291,,45.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
SUD,2/22/10,30810,19382,,45.00,Sales - Snow - Spreading,SNOW/GEORGE,SNOW/GEORGE
SUNT,12/21/12,30810,25135,,320.00,Sales - Snow - Spreading,SNOW/TOM,SNOW/TOM
SUNT,12/31/12,30810,25250,,500.00,Sales - Snow - Spreading,SNOW/TOM,SNOW/TOM
SUNT,1/30/13,30810,25346,,320.00,Sales - Snow - Spreading,SNOW/TOM,SNOW/TOM
SUNT,2/25/13,30810,25447,,640.00,Sales - Snow - Spreading,SNOW/TOM,SNOW/TOM
SUNT,2/27/13,30810,25493,,960.00,Sales - Snow - Spreading,SNOW/TOM,SNOW/TOM
SUNT,3/4/13,30810,25615,,640.00,Sales - Snow - Spreading,SNOW/TOM,SNOW/TOM
SUNT,3/22/13,30810,25737,,320.00,Sales - Snow - Spreading,SNOW/TOM,SNOW/TOM
SUNT,3/25/13,30810,25758,,640.00,Sales - Snow - Spreading,SNOW/TOM,SNOW/TOM
TABC,12/27/17,30810,32519,,120.00,Sales - Snow - Spreading,SNOW/TOM,SNOW/TOM
TABC,1/8/18,30810,32629,,120.00,Sales - Snow - Spreading,SNOW/TOM,SNOW/TOM
TABC,1/12/18,30810,32667,,120.00,Sales - Snow - Spreading,SNOW/TOM,SNOW/TOM
TABC,1/16/18,30810,32682,,120.00,Sales - Snow - Spreading,SNOW/TOM,SNOW/TOM
TABC,2/5/18,30810,32872,,120.00,Sales - Snow - Spreading,SNOW/TOM,SNOW/TOM
TABC,2/12/18,30810,32937,,120.00,Sales - Snow - Spreading,SNOW/TOM,SNOW/TOM
TABC,2/21/18,30810,32997,,120.00,Sales - Snow - Spreading,SNOW/TOM,SNOW/TOM
TABC,11/27/18,30810,34132,,240.00,Sales - Snow - Spreading,SNOW/TOM,SNOW/TOM
TABC,12/7/18,30810,34242,,120.00,Sales - Snow - Spreading,SNOW/TOM,SNOW/TOM
TABC,1/14/19,30810,34354,,120.00,Sales - Snow - Spreading,SNOW/TOM,SNOW/TOM
TABC,1/21/19,30810,34490,,240.00,Sales - Snow - Spreading,SNOW/TOM,SNOW/TOM
TABC,1/24/19,30810,34502,,120.00,Sales - Snow - Spreading,SNOW/TOM,SNOW/TOM
TABC,2/8/19,30810,34653,,240.00,Sales - Snow - Spreading,SNOW/TOM,SNOW/TOM
TABC,2/18/19,30810,34803,,120.00,Sales - Snow - Spreading,SNOW/TOM,SNOW/TOM
TABC,2/21/19,30810,34956,,120.00,Sales - Snow - Spreading,SNOW/TOM,SNOW/TOM
TABC,2/27/19,30810,35042,,120.00,Sales - Snow - Spreading,SNOW/TOM,SNOW/TOM
TABC,11/12/19,30810,36102,,120.00,Sales - Snow - Spreading,SNOW/TOM,SNOW/TOM
TABC,12/18/19,30810,36275,,120.00,Sales - Snow - Spreading,TOM,THOMAS J. BUNKER
TABC,1/13/20,30810,36452,,240.00,Sales - Snow - Spreading,TOM,THOMAS J. BUNKER
TABC,1/20/20,30810,36535,,240.00,Sales - Snow - Spreading,TOM,THOMAS J. BUNKER
TABC,1/27/20,30810,36654,,120.00,Sales - Snow - Spreading,TOM,THOMAS J. BUNKER
